query_id,query,source,rank,doc_id,chunk_id,score_vetorial,qrel_score,julgado
92,alvará de funcionamento habilitação jurídica,expression from LLM question,8,22833,22833_0,0.8376357555389404,,False
92,alvará de funcionamento habilitação jurídica,expression from LLM question,9,22138,22138_0,0.8376230001449585,,False
92,alvará de funcionamento habilitação jurídica,expression from LLM question,10,25267,25267_0,0.8371365666389465,,False
93,acumulação de cargo secretário municipal professor,expression from LLM question,1,20797,20797_3,0.877719521522522,3.0,True
93,acumulação de cargo secretário municipal professor,expression from LLM question,2,31727,31727_0,0.869092583656311,,False
93,acumulação de cargo secretário municipal professor,expression from LLM question,3,19521,19521_0,0.8676325082778931,,False
93,acumulação de cargo secretário municipal professor,expression from LLM question,4,19506,19506_0,0.8669164180755615,2.0,True
93,acumulação de cargo secretário municipal professor,expression from LLM question,5,19582,19582_0,0.8663079738616943,,False
93,acumulação de cargo secretário municipal professor,expression from LLM question,6,59282,59282_0,0.8640899658203125,,False
93,acumulação de cargo secretário municipal professor,expression from LLM question,7,20219,20219_0,0.8632513284683228,,False
93,acumulação de cargo secretário municipal professor,expression from LLM question,8,19581,19581_0,0.8620538711547852,,False
93,acumulação de cargo secretário municipal professor,expression from LLM question,9,19553,19553_0,0.8608506917953491,2.0,True
93,acumulação de cargo secretário municipal professor,expression from LLM question,10,15732,15732_0,0.8599502444267273,,False
94,prescrição da pretensão punitiva julgamento das contas,expression from LLM question,1,40133,40133_0,0.900580108165741,,False
94,prescrição da pretensão punitiva julgamento das contas,expression from LLM question,2,26483,26483_0,0.8961489200592041,3.0,True
94,prescrição da pretensão punitiva julgamento das contas,expression from LLM question,3,26482,26482_0,0.8885501027107239,,False
94,prescrição da pretensão punitiva julgamento das contas,expression from LLM question,4,49905,49905_0,0.8851787447929382,,False
94,prescrição da pretensão punitiva julgamento das contas,expression from LLM question,5,87667,87667_2,0.883800208568573,2.0,True
94,prescrição da pretensão punitiva julgamento das contas,expression from LLM question,6,138140,138140_1,0.882801353931427,,False
94,prescrição da pretensão punitiva julgamento das contas,expression from LLM question,7,26585,26585_0,0.8813676834106445,,False
94,prescrição da pretensão punitiva julgamento das contas,expression from LLM question,8,11469,11469_3,0.8808369636535645,,False
94,prescrição da pretensão punitiva julgamento das contas,expression from LLM question,9,26477,26477_0,0.8807181119918823,,False
94,prescrição da pretensão punitiva julgamento das contas,expression from LLM question,10,31382,31382_0,0.8797383308410645,,False
95,Banco de Preços em Saúde referência medicamentos,expression from LLM question,1,61975,61975_1,0.8768903017044067,3.0,True
95,Banco de Preços em Saúde referência medicamentos,expression from LLM question,2,27209,27209_0,0.8756628036499023,3.0,True
95,Banco de Preços em Saúde referência medicamentos,expression from LLM question,3,20581,20581_0,0.8742483854293823,3.0,True
95,Banco de Preços em Saúde referência medicamentos,expression from LLM question,4,28030,28030_0,0.8717591762542725,,False
95,Banco de Preços em Saúde referência medicamentos,expression from LLM question,5,86727,86727_3,0.870395302772522,3.0,True
95,Banco de Preços em Saúde referência medicamentos,expression from LLM question,6,21291,21291_1,0.8695785403251648,2.0,True
95,Banco de Preços em Saúde referência medicamentos,expression from LLM question,7,147560,147560_4,0.8695608377456665,,False
95,Banco de Preços em Saúde referência medicamentos,expression from LLM question,8,43507,43507_2,0.8680166006088257,3.0,True
95,Banco de Preços em Saúde referência medicamentos,expression from LLM question,9,85914,85914_4,0.8678338527679443,3.0,True
95,Banco de Preços em Saúde referência medicamentos,expression from LLM question,10,47183,47183_0,0.8670403957366943,2.0,True
96,alteração contratual serviços já previstos no edital ,expression from LLM question,1,18057,18057_0,0.8688902258872986,,False
96,alteração contratual serviços já previstos no edital ,expression from LLM question,2,18364,18364_0,0.8653860092163086,,False
96,alteração contratual serviços já previstos no edital ,expression from LLM question,3,83622,83622_4,0.8630928993225098,,False
96,alteração contratual serviços já previstos no edital ,expression from LLM question,4,18363,18363_0,0.8630285263061523,,False
96,alteração contratual serviços já previstos no edital ,expression from LLM question,5,99153,99153_2,0.8612377643585205,,False
96,alteração contratual serviços já previstos no edital ,expression from LLM question,6,18365,18365_0,0.8609766364097595,,False
96,alteração contratual serviços já previstos no edital ,expression from LLM question,7,21089,21089_0,0.8603289127349854,,False
96,alteração contratual serviços já previstos no edital ,expression from LLM question,8,20512,20512_1,0.8587689399719238,,False
96,alteração contratual serviços já previstos no edital ,expression from LLM question,9,17331,17331_1,0.8585764765739441,,False
96,alteração contratual serviços já previstos no edital ,expression from LLM question,10,17149,17149_1,0.8576779365539551,,False
97,licitação princípio da legalidade estrita afastado,expression from LLM question,1,452,452_0,0.8643375039100647,3.0,True
97,licitação princípio da legalidade estrita afastado,expression from LLM question,2,34306,34306_0,0.8611598014831543,,False
97,licitação princípio da legalidade estrita afastado,expression from LLM question,3,21908,21908_0,0.8608384728431702,,False
97,licitação princípio da legalidade estrita afastado,expression from LLM question,4,21869,21869_0,0.859393298625946,,False
97,licitação princípio da legalidade estrita afastado,expression from LLM question,5,31522,31522_0,0.8591294288635254,,False
97,licitação princípio da legalidade estrita afastado,expression from LLM question,6,18203,18203_1,0.8585077524185181,,False
97,licitação princípio da legalidade estrita afastado,expression from LLM question,7,31621,31621_0,0.8581663966178894,,False
97,licitação princípio da legalidade estrita afastado,expression from LLM question,8,9718,9718_0,0.8572061061859131,,False
97,licitação princípio da legalidade estrita afastado,expression from LLM question,9,17276,17276_0,0.8571573495864868,,False
97,licitação princípio da legalidade estrita afastado,expression from LLM question,10,33040,33040_0,0.8571394681930542,,False
98,renovação de contrato serviços de natureza continuada pesquisa de preços,expression from LLM question,1,31625,31625_0,0.8776795268058777,1.0,True
98,renovação de contrato serviços de natureza continuada pesquisa de preços,expression from LLM question,2,31031,31031_0,0.8743014335632324,,False
98,renovação de contrato serviços de natureza continuada pesquisa de preços,expression from LLM question,3,34213,34213_1,0.8726089000701904,,False
98,renovação de contrato serviços de natureza continuada pesquisa de preços,expression from LLM question,4,18410,18410_0,0.8700361847877502,3.0,True
98,renovação de contrato serviços de natureza continuada pesquisa de preços,expression from LLM question,5,43879,43879_5,0.8697569370269775,,False
98,renovação de contrato serviços de natureza continuada pesquisa de preços,expression from LLM question,6,34098,34098_0,0.8696901798248291,,False
98,renovação de contrato serviços de natureza continuada pesquisa de preços,expression from LLM question,7,18940,18940_0,0.8673098087310791,,False
98,renovação de contrato serviços de natureza continuada pesquisa de preços,expression from LLM question,8,17819,17819_0,0.8671497106552124,,False
98,renovação de contrato serviços de natureza continuada pesquisa de preços,expression from LLM question,9,19353,19353_0,0.8671069145202637,,False
98,renovação de contrato serviços de natureza continuada pesquisa de preços,expression from LLM question,10,20532,20532_0,0.8663938045501709,,False
99,contratações de software cartas de exclusividade,expression from LLM question,1,64928,64928_0,0.8765700459480286,3.0,True
99,contratações de software cartas de exclusividade,expression from LLM question,2,40299,40299_0,0.8612074851989746,,False
99,contratações de software cartas de exclusividade,expression from LLM question,3,51929,51929_6,0.8552826046943665,,False
99,contratações de software cartas de exclusividade,expression from LLM question,4,32920,32920_0,0.8538784980773926,2.0,True
99,contratações de software cartas de exclusividade,expression from LLM question,5,34143,34143_0,0.8511942625045776,,False
99,contratações de software cartas de exclusividade,expression from LLM question,6,17290,17290_2,0.8503564596176147,,False
99,contratações de software cartas de exclusividade,expression from LLM question,7,17353,17353_2,0.8495209813117981,,False
99,contratações de software cartas de exclusividade,expression from LLM question,8,129558,129558_4,0.8493713140487671,,False
99,contratações de software cartas de exclusividade,expression from LLM question,9,31714,31714_4,0.848029375076294,,False
99,contratações de software cartas de exclusividade,expression from LLM question,10,13696,13696_0,0.8449669480323792,,False
100,assistência médica a servidores,expression from LLM question,1,39042,39042_0,0.8648200035095215,2.0,True
100,assistência médica a servidores,expression from LLM question,2,34219,34219_1,0.8617160320281982,2.0,True
100,assistência médica a servidores,expression from LLM question,3,39040,39040_0,0.8612094521522522,2.0,True
100,assistência médica a servidores,expression from LLM question,4,39041,39041_2,0.857471227645874,,False
100,assistência médica a servidores,expression from LLM question,5,167,167_0,0.8570138216018677,,False
100,assistência médica a servidores,expression from LLM question,6,31239,31239_0,0.8566399216651917,,False
100,assistência médica a servidores,expression from LLM question,7,31687,31687_1,0.8553749918937683,,False
100,assistência médica a servidores,expression from LLM question,8,20304,20304_0,0.8550474643707275,,False
100,assistência médica a servidores,expression from LLM question,9,94594,94594_0,0.8548403978347778,,False
100,assistência médica a servidores,expression from LLM question,10,19551,19551_2,0.8539459705352783,,False
101,Qual é a modalidade de licitação adequada para a concessão remunerada de uso de bens públicos?,LLM,1,16247,16247_0,0.871488094329834,,False
101,Qual é a modalidade de licitação adequada para a concessão remunerada de uso de bens públicos?,LLM,2,40888,40888_0,0.8706699013710022,,False
101,Qual é a modalidade de licitação adequada para a concessão remunerada de uso de bens públicos?,LLM,3,17360,17360_0,0.8700693845748901,2.0,True
101,Qual é a modalidade de licitação adequada para a concessão remunerada de uso de bens públicos?,LLM,4,2845,2845_1,0.8696337938308716,3.0,True
101,Qual é a modalidade de licitação adequada para a concessão remunerada de uso de bens públicos?,LLM,5,17128,17128_0,0.8662007451057434,,False
101,Qual é a modalidade de licitação adequada para a concessão remunerada de uso de bens públicos?,LLM,6,17285,17285_0,0.8661826848983765,,False
101,Qual é a modalidade de licitação adequada para a concessão remunerada de uso de bens públicos?,LLM,7,118313,118313_1,0.8657271862030029,,False
101,Qual é a modalidade de licitação adequada para a concessão remunerada de uso de bens públicos?,LLM,8,14270,14270_0,0.8653749823570251,,False
101,Qual é a modalidade de licitação adequada para a concessão remunerada de uso de bens públicos?,LLM,9,16245,16245_0,0.8651813864707947,,False
101,Qual é a modalidade de licitação adequada para a concessão remunerada de uso de bens públicos?,LLM,10,31277,31277_0,0.8644034266471863,,False
102,A citação é considerada válida após o falecimento do responsável se a defesa já foi apresentada?,LLM,1,139391,139391_0,0.8727174997329712,3.0,True
102,A citação é considerada válida após o falecimento do responsável se a defesa já foi apresentada?,LLM,2,25257,25257_2,0.8659456968307495,,False
102,A citação é considerada válida após o falecimento do responsável se a defesa já foi apresentada?,LLM,3,32813,32813_0,0.8602203130722046,,False
102,A citação é considerada válida após o falecimento do responsável se a defesa já foi apresentada?,LLM,4,63,63_0,0.8597769737243652,,False
102,A citação é considerada válida após o falecimento do responsável se a defesa já foi apresentada?,LLM,5,26236,26236_0,0.8595218658447266,,False
102,A citação é considerada válida após o falecimento do responsável se a defesa já foi apresentada?,LLM,6,24244,24244_2,0.8584378957748413,,False
102,A citação é considerada válida após o falecimento do responsável se a defesa já foi apresentada?,LLM,7,25600,25600_1,0.857864260673523,,False
102,A citação é considerada válida após o falecimento do responsável se a defesa já foi apresentada?,LLM,8,40940,40940_0,0.8575617074966431,,False
102,A citação é considerada válida após o falecimento do responsável se a defesa já foi apresentada?,LLM,9,33894,33894_0,0.8564990758895874,,False
102,A citação é considerada válida após o falecimento do responsável se a defesa já foi apresentada?,LLM,10,25480,25480_0,0.8560308814048767,,False
103,A prestação de garantia contratual é permitida juntamente com a exigência de patrimônio líquido mínimo?,LLM,1,22789,22789_0,0.8858801126480103,3.0,True
103,A prestação de garantia contratual é permitida juntamente com a exigência de patrimônio líquido mínimo?,LLM,2,21843,21843_0,0.8828543424606323,,False
103,A prestação de garantia contratual é permitida juntamente com a exigência de patrimônio líquido mínimo?,LLM,3,26373,26373_0,0.8806862831115723,3.0,True
103,A prestação de garantia contratual é permitida juntamente com a exigência de patrimônio líquido mínimo?,LLM,4,48357,48357_0,0.8772391676902771,3.0,True
103,A prestação de garantia contratual é permitida juntamente com a exigência de patrimônio líquido mínimo?,LLM,5,33935,33935_0,0.8759235143661499,3.0,True
103,A prestação de garantia contratual é permitida juntamente com a exigência de patrimônio líquido mínimo?,LLM,6,22212,22212_0,0.8749803900718689,3.0,True
103,A prestação de garantia contratual é permitida juntamente com a exigência de patrimônio líquido mínimo?,LLM,7,21801,21801_0,0.8748873472213745,,False
103,A prestação de garantia contratual é permitida juntamente com a exigência de patrimônio líquido mínimo?,LLM,8,31524,31524_0,0.8729723691940308,,False
103,A prestação de garantia contratual é permitida juntamente com a exigência de patrimônio líquido mínimo?,LLM,9,22136,22136_1,0.8709166049957275,,False
103,A prestação de garantia contratual é permitida juntamente com a exigência de patrimônio líquido mínimo?,LLM,10,25757,25757_2,0.8689887523651123,3.0,True
104,A exigência de garantia de participação é permitida juntamente com a exigência de patrimônio líquido mínimo?,LLM,1,22789,22789_0,0.884455680847168,,False
104,A exigência de garantia de participação é permitida juntamente com a exigência de patrimônio líquido mínimo?,LLM,2,21843,21843_0,0.8819718360900879,,False
104,A exigência de garantia de participação é permitida juntamente com a exigência de patrimônio líquido mínimo?,LLM,3,26373,26373_0,0.880668044090271,3.0,True
104,A exigência de garantia de participação é permitida juntamente com a exigência de patrimônio líquido mínimo?,LLM,4,22212,22212_0,0.8801224827766418,3.0,True
104,A exigência de garantia de participação é permitida juntamente com a exigência de patrimônio líquido mínimo?,LLM,5,21897,21897_0,0.8770798444747925,,False
104,A exigência de garantia de participação é permitida juntamente com a exigência de patrimônio líquido mínimo?,LLM,6,31524,31524_0,0.875600278377533,,False
104,A exigência de garantia de participação é permitida juntamente com a exigência de patrimônio líquido mínimo?,LLM,7,31675,31675_0,0.8743677139282227,,False
104,A exigência de garantia de participação é permitida juntamente com a exigência de patrimônio líquido mínimo?,LLM,8,22840,22840_0,0.8732180595397949,,False
104,A exigência de garantia de participação é permitida juntamente com a exigência de patrimônio líquido mínimo?,LLM,9,33935,33935_0,0.8731769323348999,,False
104,A exigência de garantia de participação é permitida juntamente com a exigência de patrimônio líquido mínimo?,LLM,10,21801,21801_0,0.8709059953689575,,False
105,Quais são as consequências para os responsáveis que realizam despesas sem cobertura contratual?,LLM,1,18924,18924_1,0.8506918549537659,,False
105,Quais são as consequências para os responsáveis que realizam despesas sem cobertura contratual?,LLM,2,146241,146241_3,0.8486599922180176,,False
105,Quais são as consequências para os responsáveis que realizam despesas sem cobertura contratual?,LLM,3,27213,27213_0,0.8479488492012024,,False
105,Quais são as consequências para os responsáveis que realizam despesas sem cobertura contratual?,LLM,4,62634,62634_3,0.8468992710113525,,False
105,Quais são as consequências para os responsáveis que realizam despesas sem cobertura contratual?,LLM,5,35189,35189_0,0.8467621803283691,1.0,True
105,Quais são as consequências para os responsáveis que realizam despesas sem cobertura contratual?,LLM,6,73790,73790_1,0.8464069366455078,,False
105,Quais são as consequências para os responsáveis que realizam despesas sem cobertura contratual?,LLM,7,35081,35081_0,0.8463563919067383,,False
105,Quais são as consequências para os responsáveis que realizam despesas sem cobertura contratual?,LLM,8,18384,18384_0,0.8463543653488159,,False
105,Quais são as consequências para os responsáveis que realizam despesas sem cobertura contratual?,LLM,9,34734,34734_0,0.8463493585586548,,False
105,Quais são as consequências para os responsáveis que realizam despesas sem cobertura contratual?,LLM,10,51880,51880_1,0.8460237979888916,,False
106,O pregão é adequado para concessões de uso de áreas comerciais em aeroportos?,LLM,1,18865,18865_0,0.8860524892807007,3.0,True
106,O pregão é adequado para concessões de uso de áreas comerciais em aeroportos?,LLM,2,17360,17360_0,0.8836328983306885,2.0,True
106,O pregão é adequado para concessões de uso de áreas comerciais em aeroportos?,LLM,3,2845,2845_1,0.8744611740112305,2.0,True
106,O pregão é adequado para concessões de uso de áreas comerciais em aeroportos?,LLM,4,14273,14273_0,0.8651720285415649,,False
106,O pregão é adequado para concessões de uso de áreas comerciais em aeroportos?,LLM,5,31249,31249_0,0.865085244178772,2.0,True
106,O pregão é adequado para concessões de uso de áreas comerciais em aeroportos?,LLM,6,17357,17357_1,0.8601070642471313,,False
106,O pregão é adequado para concessões de uso de áreas comerciais em aeroportos?,LLM,7,18243,18243_0,0.8595489859580994,,False
106,O pregão é adequado para concessões de uso de áreas comerciais em aeroportos?,LLM,8,18864,18864_1,0.8588001728057861,,False
106,O pregão é adequado para concessões de uso de áreas comerciais em aeroportos?,LLM,9,18248,18248_0,0.8562878370285034,,False
106,O pregão é adequado para concessões de uso de áreas comerciais em aeroportos?,LLM,10,18272,18272_2,0.8558856248855591,,False
107,Quais normas devem ser observadas na cessão das áreas comerciais de centrais públicas de abastecimento de gêneros alimentícios?,LLM,1,5714,5714_0,0.867563009262085,3.0,True
107,Quais normas devem ser observadas na cessão das áreas comerciais de centrais públicas de abastecimento de gêneros alimentícios?,LLM,2,17331,17331_1,0.8539544343948364,,False
107,Quais normas devem ser observadas na cessão das áreas comerciais de centrais públicas de abastecimento de gêneros alimentícios?,LLM,3,21862,21862_0,0.8496370315551758,,False
107,Quais normas devem ser observadas na cessão das áreas comerciais de centrais públicas de abastecimento de gêneros alimentícios?,LLM,4,14862,14862_0,0.8488751649856567,,False
107,Quais normas devem ser observadas na cessão das áreas comerciais de centrais públicas de abastecimento de gêneros alimentícios?,LLM,5,31251,31251_0,0.8485345244407654,,False
107,Quais normas devem ser observadas na cessão das áreas comerciais de centrais públicas de abastecimento de gêneros alimentícios?,LLM,6,18124,18124_0,0.8485302925109863,1.0,True
107,Quais normas devem ser observadas na cessão das áreas comerciais de centrais públicas de abastecimento de gêneros alimentícios?,LLM,7,18037,18037_0,0.8474613428115845,,False
107,Quais normas devem ser observadas na cessão das áreas comerciais de centrais públicas de abastecimento de gêneros alimentícios?,LLM,8,20301,20301_0,0.8470295667648315,,False
107,Quais normas devem ser observadas na cessão das áreas comerciais de centrais públicas de abastecimento de gêneros alimentícios?,LLM,9,18100,18100_0,0.8453835248947144,,False
107,Quais normas devem ser observadas na cessão das áreas comerciais de centrais públicas de abastecimento de gêneros alimentícios?,LLM,10,32628,32628_0,0.8447023630142212,,False
108,É necessário exigir ao licitante comprovar que já forneceu bens pertinentes e compatíveis com o objeto da licitação?,LLM,1,31671,31671_0,0.86507248878479,,False
108,É necessário exigir ao licitante comprovar que já forneceu bens pertinentes e compatíveis com o objeto da licitação?,LLM,2,22113,22113_1,0.8606550693511963,,False
108,É necessário exigir ao licitante comprovar que já forneceu bens pertinentes e compatíveis com o objeto da licitação?,LLM,3,33071,33071_0,0.8596440553665161,,False
108,É necessário exigir ao licitante comprovar que já forneceu bens pertinentes e compatíveis com o objeto da licitação?,LLM,4,22856,22856_0,0.8591216802597046,,False
108,É necessário exigir ao licitante comprovar que já forneceu bens pertinentes e compatíveis com o objeto da licitação?,LLM,5,31664,31664_2,0.8589261770248413,,False
108,É necessário exigir ao licitante comprovar que já forneceu bens pertinentes e compatíveis com o objeto da licitação?,LLM,6,26373,26373_6,0.8588296175003052,,False
108,É necessário exigir ao licitante comprovar que já forneceu bens pertinentes e compatíveis com o objeto da licitação?,LLM,7,22144,22144_0,0.8587816953659058,,False
108,É necessário exigir ao licitante comprovar que já forneceu bens pertinentes e compatíveis com o objeto da licitação?,LLM,8,22833,22833_0,0.8583090305328369,,False
108,É necessário exigir ao licitante comprovar que já forneceu bens pertinentes e compatíveis com o objeto da licitação?,LLM,9,19387,19387_0,0.8578154444694519,,False
108,É necessário exigir ao licitante comprovar que já forneceu bens pertinentes e compatíveis com o objeto da licitação?,LLM,10,19408,19408_0,0.8577808141708374,,False
109,"É permitido a extrapolar os limites estabelecidos no art. 65, §§ 1º e 2º, da Lei 8.666/1993 para alterações consensuais qualitativas de contratos de obras e serviços?",LLM,1,18359,18359_1,0.8875178694725037,,False
109,"É permitido a extrapolar os limites estabelecidos no art. 65, §§ 1º e 2º, da Lei 8.666/1993 para alterações consensuais qualitativas de contratos de obras e serviços?",LLM,2,17090,17090_1,0.8692547082901001,3.0,True
109,"É permitido a extrapolar os limites estabelecidos no art. 65, §§ 1º e 2º, da Lei 8.666/1993 para alterações consensuais qualitativas de contratos de obras e serviços?",LLM,3,49803,49803_5,0.8661510348320007,,False
109,"É permitido a extrapolar os limites estabelecidos no art. 65, §§ 1º e 2º, da Lei 8.666/1993 para alterações consensuais qualitativas de contratos de obras e serviços?",LLM,4,11595,11595_1,0.8655107021331787,,False
109,"É permitido a extrapolar os limites estabelecidos no art. 65, §§ 1º e 2º, da Lei 8.666/1993 para alterações consensuais qualitativas de contratos de obras e serviços?",LLM,5,20539,20539_0,0.8652675747871399,,False
109,"É permitido a extrapolar os limites estabelecidos no art. 65, §§ 1º e 2º, da Lei 8.666/1993 para alterações consensuais qualitativas de contratos de obras e serviços?",LLM,6,18018,18018_1,0.8650220632553101,,False
109,"É permitido a extrapolar os limites estabelecidos no art. 65, §§ 1º e 2º, da Lei 8.666/1993 para alterações consensuais qualitativas de contratos de obras e serviços?",LLM,7,18936,18936_0,0.8649097084999084,,False
109,"É permitido a extrapolar os limites estabelecidos no art. 65, §§ 1º e 2º, da Lei 8.666/1993 para alterações consensuais qualitativas de contratos de obras e serviços?",LLM,8,83623,83623_4,0.864526629447937,,False
109,"É permitido a extrapolar os limites estabelecidos no art. 65, §§ 1º e 2º, da Lei 8.666/1993 para alterações consensuais qualitativas de contratos de obras e serviços?",LLM,9,17206,17206_2,0.8643954396247864,,False
109,"É permitido a extrapolar os limites estabelecidos no art. 65, §§ 1º e 2º, da Lei 8.666/1993 para alterações consensuais qualitativas de contratos de obras e serviços?",LLM,10,53417,53417_12,0.8642514944076538,,False
110,Qual a responsabilidade do gestor sucessor quando o gestor antecessor omitiu o dever de prestar contas?,LLM,1,34673,34673_0,0.883776843547821,,False
110,Qual a responsabilidade do gestor sucessor quando o gestor antecessor omitiu o dever de prestar contas?,LLM,2,84720,84720_7,0.8823530673980713,,False
110,Qual a responsabilidade do gestor sucessor quando o gestor antecessor omitiu o dever de prestar contas?,LLM,3,120403,120403_4,0.8779659867286682,,False
110,Qual a responsabilidade do gestor sucessor quando o gestor antecessor omitiu o dever de prestar contas?,LLM,4,111444,111444_6,0.8749604225158691,3.0,True
110,Qual a responsabilidade do gestor sucessor quando o gestor antecessor omitiu o dever de prestar contas?,LLM,5,712,712_0,0.8739631175994873,,False
110,Qual a responsabilidade do gestor sucessor quando o gestor antecessor omitiu o dever de prestar contas?,LLM,6,35428,35428_0,0.8726695775985718,3.0,True
110,Qual a responsabilidade do gestor sucessor quando o gestor antecessor omitiu o dever de prestar contas?,LLM,7,35037,35037_0,0.8725749254226685,,False
110,Qual a responsabilidade do gestor sucessor quando o gestor antecessor omitiu o dever de prestar contas?,LLM,8,137127,137127_3,0.8724977970123291,3.0,True
110,Qual a responsabilidade do gestor sucessor quando o gestor antecessor omitiu o dever de prestar contas?,LLM,9,145500,145500_3,0.8723433017730713,3.0,True
110,Qual a responsabilidade do gestor sucessor quando o gestor antecessor omitiu o dever de prestar contas?,LLM,10,35258,35258_0,0.872337818145752,3.0,True
111,Qual é a modalidade de licitação utilizada para contratar serviços técnicos necessários à estruturação de projeto de parceria público-privada relativo a infraestrutura de rede de iluminação pública?,LLM,1,44162,44162_0,0.8742682337760925,3.0,True
111,Qual é a modalidade de licitação utilizada para contratar serviços técnicos necessários à estruturação de projeto de parceria público-privada relativo a infraestrutura de rede de iluminação pública?,LLM,2,44311,44311_0,0.8666796684265137,,False
111,Qual é a modalidade de licitação utilizada para contratar serviços técnicos necessários à estruturação de projeto de parceria público-privada relativo a infraestrutura de rede de iluminação pública?,LLM,3,18828,18828_0,0.861669659614563,,False
111,Qual é a modalidade de licitação utilizada para contratar serviços técnicos necessários à estruturação de projeto de parceria público-privada relativo a infraestrutura de rede de iluminação pública?,LLM,4,54765,54765_0,0.8605504035949707,1.0,True
111,Qual é a modalidade de licitação utilizada para contratar serviços técnicos necessários à estruturação de projeto de parceria público-privada relativo a infraestrutura de rede de iluminação pública?,LLM,5,85589,85589_0,0.8590111136436462,,False
111,Qual é a modalidade de licitação utilizada para contratar serviços técnicos necessários à estruturação de projeto de parceria público-privada relativo a infraestrutura de rede de iluminação pública?,LLM,6,142364,142364_0,0.858748197555542,,False
111,Qual é a modalidade de licitação utilizada para contratar serviços técnicos necessários à estruturação de projeto de parceria público-privada relativo a infraestrutura de rede de iluminação pública?,LLM,7,118313,118313_1,0.8583675622940063,,False
111,Qual é a modalidade de licitação utilizada para contratar serviços técnicos necessários à estruturação de projeto de parceria público-privada relativo a infraestrutura de rede de iluminação pública?,LLM,8,44084,44084_1,0.8580940961837769,,False
111,Qual é a modalidade de licitação utilizada para contratar serviços técnicos necessários à estruturação de projeto de parceria público-privada relativo a infraestrutura de rede de iluminação pública?,LLM,9,44087,44087_1,0.8580347299575806,,False
111,Qual é a modalidade de licitação utilizada para contratar serviços técnicos necessários à estruturação de projeto de parceria público-privada relativo a infraestrutura de rede de iluminação pública?,LLM,10,20538,20538_5,0.8580256104469299,,False
112,O que acontece se não houver compatibilidade entre o objeto do certame e as atividades previstas no contrato social da empresa licitante?,LLM,1,7892,7892_3,0.8574137687683105,,False
112,O que acontece se não houver compatibilidade entre o objeto do certame e as atividades previstas no contrato social da empresa licitante?,LLM,2,34138,34138_2,0.8568253517150879,,False
112,O que acontece se não houver compatibilidade entre o objeto do certame e as atividades previstas no contrato social da empresa licitante?,LLM,3,13694,13694_4,0.856243371963501,3.0,True
112,O que acontece se não houver compatibilidade entre o objeto do certame e as atividades previstas no contrato social da empresa licitante?,LLM,4,34137,34137_2,0.8548352718353271,,False
112,O que acontece se não houver compatibilidade entre o objeto do certame e as atividades previstas no contrato social da empresa licitante?,LLM,5,42635,42635_5,0.8546621203422546,1.0,True
112,O que acontece se não houver compatibilidade entre o objeto do certame e as atividades previstas no contrato social da empresa licitante?,LLM,6,34127,34127_0,0.8532798886299133,,False
112,O que acontece se não houver compatibilidade entre o objeto do certame e as atividades previstas no contrato social da empresa licitante?,LLM,7,81998,81998_2,0.8531833291053772,,False
112,O que acontece se não houver compatibilidade entre o objeto do certame e as atividades previstas no contrato social da empresa licitante?,LLM,8,125359,125359_1,0.8530217409133911,2.0,True
112,O que acontece se não houver compatibilidade entre o objeto do certame e as atividades previstas no contrato social da empresa licitante?,LLM,9,21863,21863_0,0.8529223203659058,,False
112,O que acontece se não houver compatibilidade entre o objeto do certame e as atividades previstas no contrato social da empresa licitante?,LLM,10,42817,42817_5,0.8525771498680115,1.0,True
113,Quem é responsável pela gestão dos recursos do Fundo Municipal de Saúde?,LLM,1,80730,80730_4,0.879321813583374,,False
113,Quem é responsável pela gestão dos recursos do Fundo Municipal de Saúde?,LLM,2,75014,75014_3,0.8732927441596985,2.0,True
113,Quem é responsável pela gestão dos recursos do Fundo Municipal de Saúde?,LLM,3,4856,4856_0,0.868854820728302,2.0,True
113,Quem é responsável pela gestão dos recursos do Fundo Municipal de Saúde?,LLM,4,17184,17184_0,0.8684155941009521,3.0,True
113,Quem é responsável pela gestão dos recursos do Fundo Municipal de Saúde?,LLM,5,25605,25605_1,0.8647137880325317,,False
113,Quem é responsável pela gestão dos recursos do Fundo Municipal de Saúde?,LLM,6,19452,19452_0,0.8631393909454346,,False
113,Quem é responsável pela gestão dos recursos do Fundo Municipal de Saúde?,LLM,7,32583,32583_0,0.8628569841384888,,False
113,Quem é responsável pela gestão dos recursos do Fundo Municipal de Saúde?,LLM,8,13583,13583_0,0.8628565073013306,3.0,True
113,Quem é responsável pela gestão dos recursos do Fundo Municipal de Saúde?,LLM,9,34746,34746_0,0.8625837564468384,2.0,True
113,Quem é responsável pela gestão dos recursos do Fundo Municipal de Saúde?,LLM,10,17327,17327_0,0.861791729927063,,False
114,É obrigatória pesquisa de mercado na elaboração do orçamento-base da licitação?,LLM,1,31629,31629_0,0.8828449249267578,3.0,True
114,É obrigatória pesquisa de mercado na elaboração do orçamento-base da licitação?,LLM,2,33046,33046_2,0.8799284100532532,,False
114,É obrigatória pesquisa de mercado na elaboração do orçamento-base da licitação?,LLM,3,22166,22166_0,0.8783377408981323,,False
114,É obrigatória pesquisa de mercado na elaboração do orçamento-base da licitação?,LLM,4,21864,21864_0,0.8774313926696777,3.0,True
