query_id,source,pergunta,rank_final,doc_id,rank_rag,rank_graphrag,rrf_rag,rrf_graphrag,score_final_rrf,origem,qrel_score,julgado,relevante_binario
88,expression from LLM question,exigência comprovação de quantitativos mínimos características semelhantes,4,31524,6.0,4.0,0.015151515151515152,0.015625,0.030776515151515152,ambos,,False,False
88,expression from LLM question,exigência comprovação de quantitativos mínimos características semelhantes,5,21939,8.0,3.0,0.014705882352941176,0.015873015873015872,0.03057889822595705,ambos,3.0,True,True
88,expression from LLM question,exigência comprovação de quantitativos mínimos características semelhantes,6,22149,3.0,9.0,0.015873015873015872,0.014492753623188406,0.03036576949620428,ambos,,False,False
88,expression from LLM question,exigência comprovação de quantitativos mínimos características semelhantes,7,21844,4.0,8.0,0.015625,0.014705882352941176,0.030330882352941176,ambos,,False,False
88,expression from LLM question,exigência comprovação de quantitativos mínimos características semelhantes,8,21843,7.0,5.0,0.014925373134328358,0.015384615384615385,0.030309988518943745,ambos,,False,False
88,expression from LLM question,exigência comprovação de quantitativos mínimos características semelhantes,9,22840,10.0,6.0,0.014285714285714285,0.015151515151515152,0.029437229437229435,ambos,,False,False
88,expression from LLM question,exigência comprovação de quantitativos mínimos características semelhantes,10,33093,9.0,,0.014492753623188406,0.0,0.014492753623188406,rag,,False,False
89,expression from LLM question,extensão sanção de impedimento de licitar e contratar,1,34633,2.0,1.0,0.016129032258064516,0.01639344262295082,0.03252247488101534,ambos,,False,False
89,expression from LLM question,extensão sanção de impedimento de licitar e contratar,2,68667,5.0,2.0,0.015384615384615385,0.016129032258064516,0.0315136476426799,ambos,3.0,True,True
89,expression from LLM question,extensão sanção de impedimento de licitar e contratar,3,16918,4.0,8.0,0.015625,0.014705882352941176,0.030330882352941176,ambos,,False,False
89,expression from LLM question,extensão sanção de impedimento de licitar e contratar,4,34890,9.0,5.0,0.014492753623188406,0.015384615384615385,0.029877369007803793,ambos,2.0,True,True
89,expression from LLM question,extensão sanção de impedimento de licitar e contratar,5,34995,10.0,6.0,0.014285714285714285,0.015151515151515152,0.029437229437229435,ambos,2.0,True,True
89,expression from LLM question,extensão sanção de impedimento de licitar e contratar,6,14890,8.0,9.0,0.014705882352941176,0.014492753623188406,0.02919863597612958,ambos,2.0,True,True
89,expression from LLM question,extensão sanção de impedimento de licitar e contratar,7,21869,1.0,,0.01639344262295082,0.0,0.01639344262295082,rag,,False,False
89,expression from LLM question,extensão sanção de impedimento de licitar e contratar,8,19450,3.0,,0.015873015873015872,0.0,0.015873015873015872,rag,,False,False
89,expression from LLM question,extensão sanção de impedimento de licitar e contratar,9,34773,,3.0,0.0,0.015873015873015872,0.015873015873015872,graphrag,,False,False
89,expression from LLM question,extensão sanção de impedimento de licitar e contratar,10,11624,,4.0,0.0,0.015625,0.015625,graphrag,,False,False
90,expression from LLM question,habilitação técnico-operacional obras e serviços de engenharia,1,135758,2.0,1.0,0.016129032258064516,0.01639344262295082,0.03252247488101534,ambos,3.0,True,True
90,expression from LLM question,habilitação técnico-operacional obras e serviços de engenharia,2,22773,1.0,3.0,0.01639344262295082,0.015873015873015872,0.032266458495966696,ambos,3.0,True,True
90,expression from LLM question,habilitação técnico-operacional obras e serviços de engenharia,3,79794,4.0,2.0,0.015625,0.016129032258064516,0.031754032258064516,ambos,3.0,True,True
90,expression from LLM question,habilitação técnico-operacional obras e serviços de engenharia,4,31531,3.0,4.0,0.015873015873015872,0.015625,0.03149801587301587,ambos,,False,False
90,expression from LLM question,habilitação técnico-operacional obras e serviços de engenharia,5,18219,7.0,5.0,0.014925373134328358,0.015384615384615385,0.030309988518943745,ambos,,False,False
90,expression from LLM question,habilitação técnico-operacional obras e serviços de engenharia,6,21832,10.0,7.0,0.014285714285714285,0.014925373134328358,0.029211087420042643,ambos,,False,False
90,expression from LLM question,habilitação técnico-operacional obras e serviços de engenharia,7,31603,5.0,,0.015384615384615385,0.0,0.015384615384615385,rag,,False,False
90,expression from LLM question,habilitação técnico-operacional obras e serviços de engenharia,8,104234,6.0,,0.015151515151515152,0.0,0.015151515151515152,rag,,False,False
90,expression from LLM question,habilitação técnico-operacional obras e serviços de engenharia,9,21823,,6.0,0.0,0.015151515151515152,0.015151515151515152,graphrag,,False,False
90,expression from LLM question,habilitação técnico-operacional obras e serviços de engenharia,10,49113,8.0,,0.014705882352941176,0.0,0.014705882352941176,rag,,False,False
91,expression from LLM question,controle adesão,1,29414,6.0,1.0,0.015151515151515152,0.01639344262295082,0.031544957774465976,ambos,,False,False
91,expression from LLM question,controle adesão,2,16276,2.0,7.0,0.016129032258064516,0.014925373134328358,0.031054405392392875,ambos,,False,False
91,expression from LLM question,controle adesão,3,28965,5.0,4.0,0.015384615384615385,0.015625,0.031009615384615385,ambos,1.0,True,True
91,expression from LLM question,controle adesão,4,31482,8.0,2.0,0.014705882352941176,0.016129032258064516,0.030834914611005692,ambos,1.0,True,True
91,expression from LLM question,controle adesão,5,29413,7.0,3.0,0.014925373134328358,0.015873015873015872,0.030798389007344232,ambos,1.0,True,True
91,expression from LLM question,controle adesão,6,18340,4.0,9.0,0.015625,0.014492753623188406,0.030117753623188408,ambos,,False,False
91,expression from LLM question,controle adesão,7,118408,10.0,8.0,0.014285714285714285,0.014705882352941176,0.028991596638655463,ambos,,False,False
91,expression from LLM question,controle adesão,8,14280,1.0,,0.01639344262295082,0.0,0.01639344262295082,rag,,False,False
91,expression from LLM question,controle adesão,9,20840,3.0,,0.015873015873015872,0.0,0.015873015873015872,rag,,False,False
91,expression from LLM question,controle adesão,10,28901,,5.0,0.0,0.015384615384615385,0.015384615384615385,graphrag,,False,False
92,expression from LLM question,alvará de funcionamento habilitação jurídica,1,40328,1.0,2.0,0.01639344262295082,0.016129032258064516,0.03252247488101534,ambos,3.0,True,True
92,expression from LLM question,alvará de funcionamento habilitação jurídica,2,45379,2.0,1.0,0.016129032258064516,0.01639344262295082,0.03252247488101534,ambos,3.0,True,True
92,expression from LLM question,alvará de funcionamento habilitação jurídica,3,21869,3.0,5.0,0.015873015873015872,0.015384615384615385,0.03125763125763126,ambos,,False,False
92,expression from LLM question,alvará de funcionamento habilitação jurídica,4,21908,4.0,4.0,0.015625,0.015625,0.03125,ambos,,False,False
92,expression from LLM question,alvará de funcionamento habilitação jurídica,5,32943,6.0,3.0,0.015151515151515152,0.015873015873015872,0.031024531024531024,ambos,,False,False
92,expression from LLM question,alvará de funcionamento habilitação jurídica,6,34217,5.0,9.0,0.015384615384615385,0.014492753623188406,0.029877369007803793,ambos,,False,False
92,expression from LLM question,alvará de funcionamento habilitação jurídica,7,22833,8.0,6.0,0.014705882352941176,0.015151515151515152,0.029857397504456328,ambos,,False,False
92,expression from LLM question,alvará de funcionamento habilitação jurídica,8,31667,7.0,10.0,0.014925373134328358,0.014285714285714285,0.029211087420042643,ambos,,False,False
92,expression from LLM question,alvará de funcionamento habilitação jurídica,9,34310,,7.0,0.0,0.014925373134328358,0.014925373134328358,graphrag,,False,False
92,expression from LLM question,alvará de funcionamento habilitação jurídica,10,25615,,8.0,0.0,0.014705882352941176,0.014705882352941176,graphrag,,False,False
93,expression from LLM question,acumulação de cargo secretário municipal professor,1,20797,1.0,1.0,0.01639344262295082,0.01639344262295082,0.03278688524590164,ambos,3.0,True,True
93,expression from LLM question,acumulação de cargo secretário municipal professor,2,19506,4.0,2.0,0.015625,0.016129032258064516,0.031754032258064516,ambos,2.0,True,True
93,expression from LLM question,acumulação de cargo secretário municipal professor,3,31727,2.0,10.0,0.016129032258064516,0.014285714285714285,0.0304147465437788,ambos,,False,False
93,expression from LLM question,acumulação de cargo secretário municipal professor,4,19553,9.0,3.0,0.014492753623188406,0.015873015873015872,0.03036576949620428,ambos,2.0,True,True
93,expression from LLM question,acumulação de cargo secretário municipal professor,5,19582,5.0,7.0,0.015384615384615385,0.014925373134328358,0.030309988518943745,ambos,,False,False
93,expression from LLM question,acumulação de cargo secretário municipal professor,6,15732,10.0,4.0,0.014285714285714285,0.015625,0.029910714285714284,ambos,,False,False
93,expression from LLM question,acumulação de cargo secretário municipal professor,7,59282,6.0,8.0,0.015151515151515152,0.014705882352941176,0.029857397504456328,ambos,,False,False
93,expression from LLM question,acumulação de cargo secretário municipal professor,8,19581,8.0,6.0,0.014705882352941176,0.015151515151515152,0.029857397504456328,ambos,,False,False
93,expression from LLM question,acumulação de cargo secretário municipal professor,9,19521,3.0,,0.015873015873015872,0.0,0.015873015873015872,rag,,False,False
93,expression from LLM question,acumulação de cargo secretário municipal professor,10,19539,,5.0,0.0,0.015384615384615385,0.015384615384615385,graphrag,2.0,True,True
94,expression from LLM question,prescrição da pretensão punitiva julgamento das contas,1,138140,6.0,1.0,0.015151515151515152,0.01639344262295082,0.031544957774465976,ambos,,False,False
94,expression from LLM question,prescrição da pretensão punitiva julgamento das contas,2,87667,5.0,2.0,0.015384615384615385,0.016129032258064516,0.0315136476426799,ambos,2.0,True,True
94,expression from LLM question,prescrição da pretensão punitiva julgamento das contas,3,40133,1.0,9.0,0.01639344262295082,0.014492753623188406,0.030886196246139225,ambos,,False,False
94,expression from LLM question,prescrição da pretensão punitiva julgamento das contas,4,26483,2.0,8.0,0.016129032258064516,0.014705882352941176,0.030834914611005692,ambos,3.0,True,True
94,expression from LLM question,prescrição da pretensão punitiva julgamento das contas,5,26585,7.0,3.0,0.014925373134328358,0.015873015873015872,0.030798389007344232,ambos,,False,False
94,expression from LLM question,prescrição da pretensão punitiva julgamento das contas,6,49905,4.0,7.0,0.015625,0.014925373134328358,0.03055037313432836,ambos,,False,False
94,expression from LLM question,prescrição da pretensão punitiva julgamento das contas,7,11469,8.0,4.0,0.014705882352941176,0.015625,0.030330882352941176,ambos,,False,False
94,expression from LLM question,prescrição da pretensão punitiva julgamento das contas,8,26482,3.0,,0.015873015873015872,0.0,0.015873015873015872,rag,,False,False
94,expression from LLM question,prescrição da pretensão punitiva julgamento das contas,9,37772,,5.0,0.0,0.015384615384615385,0.015384615384615385,graphrag,,False,False
94,expression from LLM question,prescrição da pretensão punitiva julgamento das contas,10,11471,,6.0,0.0,0.015151515151515152,0.015151515151515152,graphrag,,False,False
95,expression from LLM question,Banco de Preços em Saúde referência medicamentos,1,61975,1.0,3.0,0.01639344262295082,0.015873015873015872,0.032266458495966696,ambos,3.0,True,True
95,expression from LLM question,Banco de Preços em Saúde referência medicamentos,2,20581,3.0,2.0,0.015873015873015872,0.016129032258064516,0.03200204813108039,ambos,3.0,True,True
95,expression from LLM question,Banco de Preços em Saúde referência medicamentos,3,86727,5.0,1.0,0.015384615384615385,0.01639344262295082,0.03177805800756621,ambos,3.0,True,True
95,expression from LLM question,Banco de Preços em Saúde referência medicamentos,4,27209,2.0,4.0,0.016129032258064516,0.015625,0.031754032258064516,ambos,3.0,True,True
95,expression from LLM question,Banco de Preços em Saúde referência medicamentos,5,28030,4.0,5.0,0.015625,0.015384615384615385,0.031009615384615385,ambos,,False,False
95,expression from LLM question,Banco de Preços em Saúde referência medicamentos,6,21291,6.0,9.0,0.015151515151515152,0.014492753623188406,0.02964426877470356,ambos,2.0,True,True
95,expression from LLM question,Banco de Preços em Saúde referência medicamentos,7,47183,10.0,6.0,0.014285714285714285,0.015151515151515152,0.029437229437229435,ambos,2.0,True,True
95,expression from LLM question,Banco de Preços em Saúde referência medicamentos,8,85914,9.0,7.0,0.014492753623188406,0.014925373134328358,0.029418126757516764,ambos,3.0,True,True
95,expression from LLM question,Banco de Preços em Saúde referência medicamentos,9,43507,8.0,8.0,0.014705882352941176,0.014705882352941176,0.029411764705882353,ambos,3.0,True,True
95,expression from LLM question,Banco de Preços em Saúde referência medicamentos,10,147560,7.0,,0.014925373134328358,0.0,0.014925373134328358,rag,,False,False
96,expression from LLM question,alteração contratual serviços já previstos no edital ,1,18057,1.0,3.0,0.01639344262295082,0.015873015873015872,0.032266458495966696,ambos,,False,False
96,expression from LLM question,alteração contratual serviços já previstos no edital ,2,18364,2.0,5.0,0.016129032258064516,0.015384615384615385,0.0315136476426799,ambos,,False,False
96,expression from LLM question,alteração contratual serviços já previstos no edital ,3,18363,4.0,4.0,0.015625,0.015625,0.03125,ambos,,False,False
96,expression from LLM question,alteração contratual serviços já previstos no edital ,4,20512,8.0,1.0,0.014705882352941176,0.01639344262295082,0.031099324975891997,ambos,,False,False
96,expression from LLM question,alteração contratual serviços já previstos no edital ,5,21089,7.0,2.0,0.014925373134328358,0.016129032258064516,0.031054405392392875,ambos,,False,False
96,expression from LLM question,alteração contratual serviços já previstos no edital ,6,83622,3.0,8.0,0.015873015873015872,0.014705882352941176,0.03057889822595705,ambos,,False,False
96,expression from LLM question,alteração contratual serviços já previstos no edital ,7,18365,6.0,6.0,0.015151515151515152,0.015151515151515152,0.030303030303030304,ambos,,False,False
96,expression from LLM question,alteração contratual serviços já previstos no edital ,8,99153,5.0,,0.015384615384615385,0.0,0.015384615384615385,rag,,False,False
96,expression from LLM question,alteração contratual serviços já previstos no edital ,9,17225,,7.0,0.0,0.014925373134328358,0.014925373134328358,graphrag,,False,False
96,expression from LLM question,alteração contratual serviços já previstos no edital ,10,17331,9.0,,0.014492753623188406,0.0,0.014492753623188406,rag,,False,False
97,expression from LLM question,licitação princípio da legalidade estrita afastado,1,34306,2.0,1.0,0.016129032258064516,0.01639344262295082,0.03252247488101534,ambos,,False,False
97,expression from LLM question,licitação princípio da legalidade estrita afastado,2,452,1.0,4.0,0.01639344262295082,0.015625,0.032018442622950824,ambos,3.0,True,True
97,expression from LLM question,licitação princípio da legalidade estrita afastado,3,21908,3.0,3.0,0.015873015873015872,0.015873015873015872,0.031746031746031744,ambos,,False,False
97,expression from LLM question,licitação princípio da legalidade estrita afastado,4,18203,6.0,2.0,0.015151515151515152,0.016129032258064516,0.03128054740957967,ambos,,False,False
97,expression from LLM question,licitação princípio da legalidade estrita afastado,5,21869,4.0,7.0,0.015625,0.014925373134328358,0.03055037313432836,ambos,,False,False
97,expression from LLM question,licitação princípio da legalidade estrita afastado,6,31522,5.0,6.0,0.015384615384615385,0.015151515151515152,0.030536130536130537,ambos,,False,False
97,expression from LLM question,licitação princípio da legalidade estrita afastado,7,33040,10.0,5.0,0.014285714285714285,0.015384615384615385,0.02967032967032967,ambos,,False,False
97,expression from LLM question,licitação princípio da legalidade estrita afastado,8,9718,8.0,8.0,0.014705882352941176,0.014705882352941176,0.029411764705882353,ambos,,False,False
97,expression from LLM question,licitação princípio da legalidade estrita afastado,9,17276,9.0,9.0,0.014492753623188406,0.014492753623188406,0.028985507246376812,ambos,,False,False
97,expression from LLM question,licitação princípio da legalidade estrita afastado,10,31621,7.0,,0.014925373134328358,0.0,0.014925373134328358,rag,,False,False
98,expression from LLM question,renovação de contrato serviços de natureza continuada pesquisa de preços,1,31625,1.0,1.0,0.01639344262295082,0.01639344262295082,0.03278688524590164,ambos,1.0,True,True
98,expression from LLM question,renovação de contrato serviços de natureza continuada pesquisa de preços,2,31031,2.0,3.0,0.016129032258064516,0.015873015873015872,0.03200204813108039,ambos,,False,False
98,expression from LLM question,renovação de contrato serviços de natureza continuada pesquisa de preços,3,34213,3.0,4.0,0.015873015873015872,0.015625,0.03149801587301587,ambos,,False,False
98,expression from LLM question,renovação de contrato serviços de natureza continuada pesquisa de preços,4,18940,7.0,2.0,0.014925373134328358,0.016129032258064516,0.031054405392392875,ambos,,False,False
98,expression from LLM question,renovação de contrato serviços de natureza continuada pesquisa de preços,5,17819,8.0,7.0,0.014705882352941176,0.014925373134328358,0.029631255487269532,ambos,,False,False
98,expression from LLM question,renovação de contrato serviços de natureza continuada pesquisa de preços,6,20532,10.0,6.0,0.014285714285714285,0.015151515151515152,0.029437229437229435,ambos,,False,False
98,expression from LLM question,renovação de contrato serviços de natureza continuada pesquisa de preços,7,19353,9.0,8.0,0.014492753623188406,0.014705882352941176,0.02919863597612958,ambos,,False,False
98,expression from LLM question,renovação de contrato serviços de natureza continuada pesquisa de preços,8,18410,4.0,,0.015625,0.0,0.015625,rag,3.0,True,True
98,expression from LLM question,renovação de contrato serviços de natureza continuada pesquisa de preços,9,43879,5.0,,0.015384615384615385,0.0,0.015384615384615385,rag,,False,False
98,expression from LLM question,renovação de contrato serviços de natureza continuada pesquisa de preços,10,43880,,5.0,0.0,0.015384615384615385,0.015384615384615385,graphrag,3.0,True,True
99,expression from LLM question,contratações de software cartas de exclusividade,1,64928,1.0,3.0,0.01639344262295082,0.015873015873015872,0.032266458495966696,ambos,3.0,True,True
99,expression from LLM question,contratações de software cartas de exclusividade,2,51929,3.0,1.0,0.015873015873015872,0.01639344262295082,0.032266458495966696,ambos,,False,False
99,expression from LLM question,contratações de software cartas de exclusividade,3,40299,2.0,2.0,0.016129032258064516,0.016129032258064516,0.03225806451612903,ambos,,False,False
99,expression from LLM question,contratações de software cartas de exclusividade,4,32920,4.0,5.0,0.015625,0.015384615384615385,0.031009615384615385,ambos,2.0,True,True
99,expression from LLM question,contratações de software cartas de exclusividade,5,17353,7.0,4.0,0.014925373134328358,0.015625,0.03055037313432836,ambos,,False,False
99,expression from LLM question,contratações de software cartas de exclusividade,6,17290,6.0,6.0,0.015151515151515152,0.015151515151515152,0.030303030303030304,ambos,,False,False
99,expression from LLM question,contratações de software cartas de exclusividade,7,129558,8.0,9.0,0.014705882352941176,0.014492753623188406,0.02919863597612958,ambos,,False,False
99,expression from LLM question,contratações de software cartas de exclusividade,8,34143,5.0,,0.015384615384615385,0.0,0.015384615384615385,rag,,False,False
99,expression from LLM question,contratações de software cartas de exclusividade,9,17291,,7.0,0.0,0.014925373134328358,0.014925373134328358,graphrag,,False,False
99,expression from LLM question,contratações de software cartas de exclusividade,10,22492,,8.0,0.0,0.014705882352941176,0.014705882352941176,graphrag,,False,False
100,expression from LLM question,assistência médica a servidores,1,39042,1.0,1.0,0.01639344262295082,0.01639344262295082,0.03278688524590164,ambos,2.0,True,True
100,expression from LLM question,assistência médica a servidores,2,34219,2.0,3.0,0.016129032258064516,0.015873015873015872,0.03200204813108039,ambos,2.0,True,True
100,expression from LLM question,assistência médica a servidores,3,39040,3.0,2.0,0.015873015873015872,0.016129032258064516,0.03200204813108039,ambos,2.0,True,True
100,expression from LLM question,assistência médica a servidores,4,39041,4.0,4.0,0.015625,0.015625,0.03125,ambos,,False,False
100,expression from LLM question,assistência médica a servidores,5,31239,6.0,6.0,0.015151515151515152,0.015151515151515152,0.030303030303030304,ambos,,False,False
100,expression from LLM question,assistência médica a servidores,6,167,5.0,9.0,0.015384615384615385,0.014492753623188406,0.029877369007803793,ambos,,False,False
100,expression from LLM question,assistência médica a servidores,7,94594,9.0,5.0,0.014492753623188406,0.015384615384615385,0.029877369007803793,ambos,,False,False
100,expression from LLM question,assistência médica a servidores,8,20304,8.0,7.0,0.014705882352941176,0.014925373134328358,0.029631255487269532,ambos,,False,False
100,expression from LLM question,assistência médica a servidores,9,31687,7.0,,0.014925373134328358,0.0,0.014925373134328358,rag,,False,False
100,expression from LLM question,assistência médica a servidores,10,71349,,8.0,0.0,0.014705882352941176,0.014705882352941176,graphrag,3.0,True,True
101,LLM,Qual é a modalidade de licitação adequada para a concessão remunerada de uso de bens públicos?,1,16247,1.0,1.0,0.01639344262295082,0.01639344262295082,0.03278688524590164,ambos,,False,False
101,LLM,Qual é a modalidade de licitação adequada para a concessão remunerada de uso de bens públicos?,2,17360,3.0,3.0,0.015873015873015872,0.015873015873015872,0.031746031746031744,ambos,2.0,True,True
101,LLM,Qual é a modalidade de licitação adequada para a concessão remunerada de uso de bens públicos?,3,17285,6.0,2.0,0.015151515151515152,0.016129032258064516,0.03128054740957967,ambos,,False,False
101,LLM,Qual é a modalidade de licitação adequada para a concessão remunerada de uso de bens públicos?,4,2845,4.0,5.0,0.015625,0.015384615384615385,0.031009615384615385,ambos,3.0,True,True
101,LLM,Qual é a modalidade de licitação adequada para a concessão remunerada de uso de bens públicos?,5,40888,2.0,9.0,0.016129032258064516,0.014492753623188406,0.030621785881252923,ambos,,False,False
101,LLM,Qual é a modalidade de licitação adequada para a concessão remunerada de uso de bens públicos?,6,14270,8.0,4.0,0.014705882352941176,0.015625,0.030330882352941176,ambos,,False,False
101,LLM,Qual é a modalidade de licitação adequada para a concessão remunerada de uso de bens públicos?,7,17128,5.0,10.0,0.015384615384615385,0.014285714285714285,0.02967032967032967,ambos,,False,False
101,LLM,Qual é a modalidade de licitação adequada para a concessão remunerada de uso de bens públicos?,8,31277,10.0,6.0,0.014285714285714285,0.015151515151515152,0.029437229437229435,ambos,,False,False
101,LLM,Qual é a modalidade de licitação adequada para a concessão remunerada de uso de bens públicos?,9,16245,9.0,8.0,0.014492753623188406,0.014705882352941176,0.02919863597612958,ambos,,False,False
101,LLM,Qual é a modalidade de licitação adequada para a concessão remunerada de uso de bens públicos?,10,118313,7.0,,0.014925373134328358,0.0,0.014925373134328358,rag,,False,False
102,LLM,A citação é considerada válida após o falecimento do responsável se a defesa já foi apresentada?,1,25257,2.0,3.0,0.016129032258064516,0.015873015873015872,0.03200204813108039,ambos,,False,False
102,LLM,A citação é considerada válida após o falecimento do responsável se a defesa já foi apresentada?,2,139391,1.0,5.0,0.01639344262295082,0.015384615384615385,0.03177805800756621,ambos,3.0,True,True
102,LLM,A citação é considerada válida após o falecimento do responsável se a defesa já foi apresentada?,3,26236,5.0,2.0,0.015384615384615385,0.016129032258064516,0.0315136476426799,ambos,,False,False
102,LLM,A citação é considerada válida após o falecimento do responsável se a defesa já foi apresentada?,4,32813,3.0,4.0,0.015873015873015872,0.015625,0.03149801587301587,ambos,,False,False
102,LLM,A citação é considerada válida após o falecimento do responsável se a defesa já foi apresentada?,5,25480,10.0,1.0,0.014285714285714285,0.01639344262295082,0.030679156908665108,ambos,,False,False
102,LLM,A citação é considerada válida após o falecimento do responsável se a defesa já foi apresentada?,6,25600,7.0,6.0,0.014925373134328358,0.015151515151515152,0.03007688828584351,ambos,,False,False
102,LLM,A citação é considerada válida após o falecimento do responsável se a defesa já foi apresentada?,7,63,4.0,10.0,0.015625,0.014285714285714285,0.029910714285714284,ambos,,False,False
102,LLM,A citação é considerada válida após o falecimento do responsável se a defesa já foi apresentada?,8,40940,8.0,9.0,0.014705882352941176,0.014492753623188406,0.02919863597612958,ambos,,False,False
102,LLM,A citação é considerada válida após o falecimento do responsável se a defesa já foi apresentada?,9,24244,6.0,,0.015151515151515152,0.0,0.015151515151515152,rag,,False,False
102,LLM,A citação é considerada válida após o falecimento do responsável se a defesa já foi apresentada?,10,31302,,7.0,0.0,0.014925373134328358,0.014925373134328358,graphrag,,False,False
103,LLM,A prestação de garantia contratual é permitida juntamente com a exigência de patrimônio líquido mínimo?,1,22789,1.0,3.0,0.01639344262295082,0.015873015873015872,0.032266458495966696,ambos,3.0,True,True
103,LLM,A prestação de garantia contratual é permitida juntamente com a exigência de patrimônio líquido mínimo?,2,26373,3.0,2.0,0.015873015873015872,0.016129032258064516,0.03200204813108039,ambos,3.0,True,True
103,LLM,A prestação de garantia contratual é permitida juntamente com a exigência de patrimônio líquido mínimo?,3,33935,5.0,1.0,0.015384615384615385,0.01639344262295082,0.03177805800756621,ambos,3.0,True,True
103,LLM,A prestação de garantia contratual é permitida juntamente com a exigência de patrimônio líquido mínimo?,4,21843,2.0,6.0,0.016129032258064516,0.015151515151515152,0.03128054740957967,ambos,,False,False
103,LLM,A prestação de garantia contratual é permitida juntamente com a exigência de patrimônio líquido mínimo?,5,48357,4.0,7.0,0.015625,0.014925373134328358,0.03055037313432836,ambos,3.0,True,True
103,LLM,A prestação de garantia contratual é permitida juntamente com a exigência de patrimônio líquido mínimo?,6,22212,6.0,5.0,0.015151515151515152,0.015384615384615385,0.030536130536130537,ambos,3.0,True,True
103,LLM,A prestação de garantia contratual é permitida juntamente com a exigência de patrimônio líquido mínimo?,7,25757,10.0,4.0,0.014285714285714285,0.015625,0.029910714285714284,ambos,3.0,True,True
103,LLM,A prestação de garantia contratual é permitida juntamente com a exigência de patrimônio líquido mínimo?,8,21801,7.0,8.0,0.014925373134328358,0.014705882352941176,0.029631255487269532,ambos,,False,False
103,LLM,A prestação de garantia contratual é permitida juntamente com a exigência de patrimônio líquido mínimo?,9,31524,8.0,9.0,0.014705882352941176,0.014492753623188406,0.02919863597612958,ambos,,False,False
103,LLM,A prestação de garantia contratual é permitida juntamente com a exigência de patrimônio líquido mínimo?,10,22136,9.0,,0.014492753623188406,0.0,0.014492753623188406,rag,,False,False
104,LLM,A exigência de garantia de participação é permitida juntamente com a exigência de patrimônio líquido mínimo?,1,22789,1.0,3.0,0.01639344262295082,0.015873015873015872,0.032266458495966696,ambos,,False,False
104,LLM,A exigência de garantia de participação é permitida juntamente com a exigência de patrimônio líquido mínimo?,2,26373,3.0,1.0,0.015873015873015872,0.01639344262295082,0.032266458495966696,ambos,3.0,True,True
104,LLM,A exigência de garantia de participação é permitida juntamente com a exigência de patrimônio líquido mínimo?,3,21843,2.0,4.0,0.016129032258064516,0.015625,0.031754032258064516,ambos,,False,False
104,LLM,A exigência de garantia de participação é permitida juntamente com a exigência de patrimônio líquido mínimo?,4,22212,4.0,5.0,0.015625,0.015384615384615385,0.031009615384615385,ambos,3.0,True,True
104,LLM,A exigência de garantia de participação é permitida juntamente com a exigência de patrimônio líquido mínimo?,5,33935,9.0,2.0,0.014492753623188406,0.016129032258064516,0.030621785881252923,ambos,,False,False
104,LLM,A exigência de garantia de participação é permitida juntamente com a exigência de patrimônio líquido mínimo?,6,31524,6.0,7.0,0.015151515151515152,0.014925373134328358,0.03007688828584351,ambos,,False,False
104,LLM,A exigência de garantia de participação é permitida juntamente com a exigência de patrimônio líquido mínimo?,7,21897,5.0,9.0,0.015384615384615385,0.014492753623188406,0.029877369007803793,ambos,,False,False
104,LLM,A exigência de garantia de participação é permitida juntamente com a exigência de patrimônio líquido mínimo?,8,22840,8.0,6.0,0.014705882352941176,0.015151515151515152,0.029857397504456328,ambos,,False,False
104,LLM,A exigência de garantia de participação é permitida juntamente com a exigência de patrimônio líquido mínimo?,9,21801,10.0,8.0,0.014285714285714285,0.014705882352941176,0.028991596638655463,ambos,,False,False
104,LLM,A exigência de garantia de participação é permitida juntamente com a exigência de patrimônio líquido mínimo?,10,31675,7.0,,0.014925373134328358,0.0,0.014925373134328358,rag,,False,False
105,LLM,Quais são as consequências para os responsáveis que realizam despesas sem cobertura contratual?,1,18924,1.0,1.0,0.01639344262295082,0.01639344262295082,0.03278688524590164,ambos,,False,False
105,LLM,Quais são as consequências para os responsáveis que realizam despesas sem cobertura contratual?,2,146241,2.0,3.0,0.016129032258064516,0.015873015873015872,0.03200204813108039,ambos,,False,False
105,LLM,Quais são as consequências para os responsáveis que realizam despesas sem cobertura contratual?,3,62634,4.0,2.0,0.015625,0.016129032258064516,0.031754032258064516,ambos,,False,False
105,LLM,Quais são as consequências para os responsáveis que realizam despesas sem cobertura contratual?,4,27213,3.0,4.0,0.015873015873015872,0.015625,0.03149801587301587,ambos,,False,False
105,LLM,Quais são as consequências para os responsáveis que realizam despesas sem cobertura contratual?,5,35189,5.0,8.0,0.015384615384615385,0.014705882352941176,0.030090497737556562,ambos,1.0,True,True
105,LLM,Quais são as consequências para os responsáveis que realizam despesas sem cobertura contratual?,6,73790,6.0,7.0,0.015151515151515152,0.014925373134328358,0.03007688828584351,ambos,,False,False
105,LLM,Quais são as consequências para os responsáveis que realizam despesas sem cobertura contratual?,7,35081,7.0,6.0,0.014925373134328358,0.015151515151515152,0.03007688828584351,ambos,,False,False
105,LLM,Quais são as consequências para os responsáveis que realizam despesas sem cobertura contratual?,8,34734,9.0,5.0,0.014492753623188406,0.015384615384615385,0.029877369007803793,ambos,,False,False
105,LLM,Quais são as consequências para os responsáveis que realizam despesas sem cobertura contratual?,9,51880,10.0,9.0,0.014285714285714285,0.014492753623188406,0.02877846790890269,ambos,,False,False
